StopName_A,StopName_B,Location_A,Location_B,StopID_A,StopID_B,Route_A,Route_B,RouteColor_A,RouteColor_B
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,47,58,FFD800,009EE3
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.475665, 19.039952)",F02181,F02182,47,53,FFD800,009EE3
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,47,941,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,47,56,FFD800,FFD800
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,47,7,FFD800,009EE3
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,47,940,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,47,972,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,47,907,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,47,56B,FFD800,FFD800
Móricz Zsigmond körtér,Móricz Zsigmond körtér,"(47.477374, 19.046161)","(47.477491, 19.046864)",F02202,F02203,47,49,FFD800,FFD800
Móricz Zsigmond körtér,Móricz Zsigmond körtér,"(47.477374, 19.046161)","(47.477491, 19.046864)",F02202,F02203,47,48,FFD800,FFD800
Móricz Zsigmond körtér,Móricz Zsigmond körtér,"(47.477374, 19.046161)","(47.477491, 19.046864)",F02202,F02203,47,56,FFD800,FFD800
Móricz Zsigmond körtér,Móricz Zsigmond körtér,"(47.477374, 19.046161)","(47.477491, 19.046864)",F02202,F02203,47,7,FFD800,009EE3
Móricz Zsigmond körtér,Móricz Zsigmond körtér,"(47.477374, 19.046161)","(47.477491, 19.046864)",F02202,F02203,47,56B,FFD800,FFD800
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.497593, 19.053857)",007884,F00961,49,M2,FFD800,E41F18
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.498843, 19.053605)",007884,F00960,49,M2,FFD800,E41F18
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49772, 19.05367)",007884,F00962,49,M1,FFD800,FFD800
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.497728, 19.054142)",007884,F00963,49,M1,FFD800,FFD800
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,934,FFD800,000000
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,914,FFD800,000000
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,914A,FFD800,000000
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,9,FFD800,009EE3
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,909,FFD800,000000
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,72M,FFD800,E41F18
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.498744, 19.054959)",007884,074959,49,M3,FFD800,009EE3
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,950,FFD800,000000
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,950A,FFD800,000000
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,979A,FFD800,000000
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,979,FFD800,000000
Deák Ferenc tér,Deák Ferenc tér,"(47.497413, 19.055158)","(47.49744, 19.055729)",007884,009309,49,931,FFD800,000000
Szent Gellért tér - Műegyetem,Szent Gellért tér - Műegyetem,"(47.483337, 19.053086)","(47.483616, 19.053537)",008590,008591,49,N19,FFD800,FF9900
Szent Gellért tér - Műegyetem,Szent Gellért tér - Műegyetem,"(47.483337, 19.053086)","(47.483616, 19.053537)",008590,008591,49,56A,FFD800,FFD800
Szent Gellért tér - Műegyetem,Szent Gellért tér - Műegyetem,"(47.483337, 19.053086)","(47.483616, 19.053537)",008590,008591,49,56,FFD800,FFD800
Szent Gellért tér - Műegyetem,Szent Gellért tér - Műegyetem,"(47.483337, 19.053086)","(47.483616, 19.053537)",008590,008591,49,56B,FFD800,FFD800
Fővám tér,Fővám tér,"(47.486916, 19.05724)","(47.486952, 19.057611)",F00921,F00923,49,934,FFD800,000000
Fővám tér,Fővám tér,"(47.486916, 19.05724)","(47.487186, 19.05781)",F00921,F00922,49,N19,FFD800,FF9900
Fővám tér,Fővám tér,"(47.486916, 19.05724)","(47.486952, 19.057611)",F00921,F00923,49,83M,FFD800,E41F18
Fővám tér,Fővám tér,"(47.486916, 19.05724)","(47.486952, 19.057611)",F00921,F00923,49,979A,FFD800,000000
Fővám tér,Fővám tér,"(47.486916, 19.05724)","(47.486952, 19.057611)",F00921,F00923,49,979,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,934,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,914,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.489461, 19.061486)",F01005,F01006,49,N19,FFD800,FF9900
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,914A,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,9,FFD800,009EE3
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,909,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,72M,FFD800,E41F18
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.49017, 19.06064)",F01005,F01289,49,M3,FFD800,005CA5
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.48949, 19.06192)",F01005,F01290,49,M3,FFD800,005CA5
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,M3,FFD800,009EE3
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,950,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,950A,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,979A,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489219, 19.061248)","(47.490541, 19.061858)",F01005,F01010,49,979,FFD800,000000
Astoria,Astoria,"(47.494561, 19.059696)","(47.494825, 19.062457)",F01012,F01019,49,M2,FFD800,E41F18
Astoria,Astoria,"(47.494561, 19.059696)","(47.494594, 19.060933)",F01012,F01018,49,M2,FFD800,E41F18
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,916,FFD800,000000
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,908,FFD800,000000
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,956,FFD800,000000
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,8E,FFD800,009EE3
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,5,FFD800,009EE3
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,990,FFD800,000000
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,7,FFD800,009EE3
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,907,FFD800,000000
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,931,FFD800,000000
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,973,FFD800,000000
Astoria,Astoria,"(47.494561, 19.059696)","(47.494606, 19.060718)",F01012,F01017,49,973A,FFD800,000000
Csóka utca,Csóka utca,"(47.470698, 19.028585)","(47.470805, 19.029113)",F02042,F02043,49,918,FFD800,000000
Karolina út,Karolina út,"(47.472696, 19.033201)","(47.473371, 19.035389)",F02047,F02048,49,58,FFD800,009EE3
Karolina út,Karolina út,"(47.472696, 19.033201)","(47.473371, 19.035389)",F02047,F02048,49,7,FFD800,009EE3
Karolina út,Karolina út,"(47.472696, 19.033201)","(47.473371, 19.035389)",F02047,F02048,49,918,FFD800,000000
Karolina út,Karolina út,"(47.472696, 19.033201)","(47.473371, 19.035389)",F02047,F02048,49,907,FFD800,000000
Gárdonyi tér,Gárdonyi tér,"(47.479991, 19.051428)","(47.480522, 19.051932)",F02148,F02149,49,56A,FFD800,FFD800
Gárdonyi tér,Gárdonyi tér,"(47.479991, 19.051428)","(47.480522, 19.051932)",F02148,F02149,49,56,FFD800,FFD800
Gárdonyi tér,Gárdonyi tér,"(47.479991, 19.051428)","(47.480522, 19.051932)",F02148,F02149,49,7,FFD800,009EE3
Gárdonyi tér,Gárdonyi tér,"(47.479991, 19.051428)","(47.480522, 19.051932)",F02148,F02149,49,907,FFD800,000000
Gárdonyi tér,Gárdonyi tér,"(47.479991, 19.051428)","(47.480522, 19.051932)",F02148,F02149,49,56B,FFD800,FFD800
Gárdonyi tér,Gárdonyi tér,"(47.479991, 19.051428)","(47.480522, 19.051932)",F02148,F02149,49,973,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,49,908,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,49,58,FFD800,009EE3
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.475665, 19.039952)",F02181,F02182,49,53,FFD800,009EE3
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,49,941,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,49,56,FFD800,FFD800
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,49,7,FFD800,009EE3
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,49,940,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,49,972,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,49,907,FFD800,000000
Kosztolányi Dezső tér,Kosztolányi Dezső tér,"(47.47499, 19.039382)","(47.47517, 19.040178)",F02181,F02184,49,56B,FFD800,FFD800
Móricz Zsigmond körtér,Móricz Zsigmond körtér,"(47.477374, 19.046161)","(47.477491, 19.046864)",F02202,F02203,49,56,FFD800,FFD800
Móricz Zsigmond körtér,Móricz Zsigmond körtér,"(47.477374, 19.046161)","(47.477491, 19.046864)",F02202,F02203,49,7,FFD800,009EE3
Móricz Zsigmond körtér,Móricz Zsigmond körtér,"(47.477374, 19.046161)","(47.477491, 19.046864)",F02202,F02203,49,56B,FFD800,FFD800
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,934,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,914,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,914A,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,9,FFD800,009EE3
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,909,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,72M,FFD800,E41F18
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.49017, 19.06064)",F01006,F01289,49,M3,FFD800,005CA5
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.48949, 19.06192)",F01006,F01290,49,M3,FFD800,005CA5
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,M3,FFD800,009EE3
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,950,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,950A,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,979A,FFD800,000000
Kálvin tér,Kálvin tér,"(47.489461, 19.061486)","(47.490541, 19.061858)",F01006,F01010,49,979,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494825, 19.062457)",F01013,F01019,49,M2,FFD800,E41F18
Astoria,Astoria,"(47.49412, 19.060147)","(47.494594, 19.060933)",F01013,F01018,49,M2,FFD800,E41F18
Astoria,Astoria,"(47.49412, 19.060147)","(47.494165, 19.06024)",F01013,F01015,49,934,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,916,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,916,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,908,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,908,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494165, 19.06024)",F01013,F01015,49,914,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,956,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,956,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494165, 19.06024)",F01013,F01015,49,914A,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,8E,FFD800,009EE3
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,8E,FFD800,009EE3
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,5,FFD800,009EE3
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,5,FFD800,009EE3
Astoria,Astoria,"(47.49412, 19.060147)","(47.494165, 19.06024)",F01013,F01015,49,909,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,990,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,990,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,7,FFD800,009EE3
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,7,FFD800,009EE3
Astoria,Astoria,"(47.49412, 19.060147)","(47.494165, 19.06024)",F01013,F01015,49,M3,FFD800,009EE3
Astoria,Astoria,"(47.49412, 19.060147)","(47.494165, 19.06024)",F01013,F01015,49,950,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494165, 19.06024)",F01013,F01015,49,950A,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494165, 19.06024)",F01013,F01015,49,979A,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494165, 19.06024)",F01013,F01015,49,979,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,907,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,907A,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,907,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,931A,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,931,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,931,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,973,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,973,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494408, 19.060983)",F01013,F01016,49,973A,FFD800,000000
Astoria,Astoria,"(47.49412, 19.060147)","(47.494606, 19.060718)",F01013,F01017,49,973A,FFD800,000000
Karolina út,Karolina út,"(47.472838, 19.033676)","(47.473371, 19.035389)",F02046,F02048,49,58,FFD800,009EE3
Karolina út,Karolina út,"(47.472838, 19.033676)","(47.473371, 19.035389)",F02046,F02048,49,7,FFD800,009EE3
Karolina út,Karolina út,"(47.472838, 19.033676)","(47.473371, 19.035389)",F02046,F02048,49,918,FFD800,000000
Karolina út,Karolina út,"(47.472838, 19.033676)","(47.473371, 19.035389)",F02046,F02048,49,907,FFD800,000000
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556902, 19.088488)",F00817,F00862,121,25,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556902, 19.088488)",F00817,F00862,121,914,009EE3,000000
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556839, 19.088873)",F00817,F00861,121,914,009EE3,000000
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556839, 19.088873)",F00817,F00861,121,914A,009EE3,000000
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556902, 19.088488)",F00817,F00862,121,914A,009EE3,000000
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556218, 19.088846)",F00817,F00818,121,14,009EE3,FFD800
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556839, 19.088873)",F00817,F00861,121,230,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556902, 19.088488)",F00817,F00862,121,30,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556839, 19.088873)",F00817,F00861,121,30,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556902, 19.088488)",F00817,F00862,121,30A,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556839, 19.088873)",F00817,F00861,121,30A,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555408, 19.090254)","(47.556902, 19.088488)",F00817,F00862,121,230,009EE3,009EE3
Árpád út,Árpád út,"(47.561948, 19.107706)","(47.563269, 19.110338)",F00840,F00842,121,270,009EE3,009EE3
Ősz utca,Ősz utca,"(47.557286, 19.105737)","(47.557527, 19.100273)",F00888,F00892,121,20E,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556902, 19.088488)",F00816,F00862,121,25,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556902, 19.088488)",F00816,F00862,121,914,009EE3,000000
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556839, 19.088873)",F00816,F00861,121,914,009EE3,000000
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556839, 19.088873)",F00816,F00861,121,914A,009EE3,000000
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556902, 19.088488)",F00816,F00862,121,914A,009EE3,000000
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556218, 19.088846)",F00816,F00818,121,14,009EE3,FFD800
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556839, 19.088873)",F00816,F00861,121,230,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556902, 19.088488)",F00816,F00862,121,30,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556839, 19.088873)",F00816,F00861,121,30,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556902, 19.088488)",F00816,F00862,121,30A,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556839, 19.088873)",F00816,F00861,121,30A,009EE3,009EE3
Tél utca / Pozsonyi utca,Tél utca / Pozsonyi utca,"(47.555615, 19.090294)","(47.556902, 19.088488)",F00816,F00862,121,230,009EE3,009EE3
Rákospalota-Újpest vasútállomás,Rákospalota-Újpest vasútállomás,"(47.564339, 19.110725)","(47.566227, 19.111896)",F00843,F00845,121,14,009EE3,FFD800
Rákospalota-Újpest vasútállomás,Rákospalota-Újpest vasútállomás,"(47.564339, 19.110725)","(47.565841, 19.111604)",F00843,F00846,121,14,009EE3,FFD800
Homoktövis utca,Homoktövis utca,"(47.589527, 19.117973)","(47.590085, 19.117283)",F00728,F00729,126,126A,009EE3,009EE3
Homoktövis utca,Homoktövis utca,"(47.589527, 19.117973)","(47.590085, 19.117283)",F00728,F00729,126,296,009EE3,009EE3
"Káposztásmegyer, Szilas-patak","Káposztásmegyer, Szilas-patak","(47.577657, 19.115153)","(47.577783, 19.114861)",F00742,F00859,126,126A,009EE3,009EE3
